NUM_ID,ID,set,Extractor,Host.species,Host.family,Host.order,Host.class,Host.phyla,Host.kingdom,Host.Age,Habitat,Water,Migration,Thermal.biology,Disease.species,Disease.isolate,Disease.type,Detection.method,Detection.Detail,Transmission.mode,ecto.endo.parasite,Latitude,Longitude,Location,Month.s.,Year,Date,Span,n,Infected,Prevalence,Paper,Full.citation,Longterm.tmp,bio7,Longterm.pre,Monthly.tmp,Monthly.pre,Uninfected,abslat
9521,BD.4894,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.41,-5.39,Villares,February,2010,201002,1,20,20,1,Fernandez et al 2015,,12.1,29.4,371,5.1,593,0,41.41
9522,BD.4895,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.41,-5.39,Villares,March,2010,201003,1,20,17,0.85,Fernandez et al 2015,,12.1,29.4,371,7.6,537,3,41.41
9523,BD.4903,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.41,-5.39,Villares,November,2010,201011,1,20,19,0.95,Fernandez et al 2015,,12.1,29.4,371,7.7,360,1,41.41
9524,BD.4896,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.41,-5.39,Villares,April,2010,201004,1,20,20,1,Fernandez et al 2015,,12.1,29.4,371,11.8,406,0,41.41
9525,BD.4902,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.41,-5.39,Villares,October,2010,201010,1,20,20,1,Fernandez et al 2015,,12.1,29.4,371,12.9,465,0,41.41
9526,BD.4897,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.41,-5.39,Villares,May,2010,201005,1,20,18,0.9,Fernandez et al 2015,,12.1,29.4,371,14.1,361,2,41.41
9527,BD.4901,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.41,-5.39,Villares,September,2010,201009,1,20,13,0.65,Fernandez et al 2015,,12.1,29.4,371,18.7,296,7,41.41
9528,BD.4898,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.41,-5.39,Villares,June,2010,201006,1,20,16,0.8,Fernandez et al 2015,,12.1,29.4,371,18.7,533,4,41.41
9529,BD.4900,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.41,-5.39,Villares,August,2010,201008,1,20,20,1,Fernandez et al 2015,,12.1,29.4,371,22.6,52,0,41.41
9530,BD.4899,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.41,-5.39,Villares,July,2010,201007,1,20,13,0.65,Fernandez et al 2015,,12.1,29.4,371,23.3,110,7,41.41
9531,BD.4892,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.39,Valdespino,December,2010,201012,1,20,18,0.9,Fernandez et al 2015,,12.2,29.4,365,4,994,2,41.42
9532,BD.4893,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.39,Valdespino,January,2011,201101,1,20,19,0.95,Fernandez et al 2015,,12.2,29.4,365,4.4,475,1,41.42
9533,BD.4882,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.39,Valdespino,February,2010,201002,1,20,20,1,Fernandez et al 2015,,12.2,29.4,365,5.1,593,0,41.42
9534,BD.4883,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.39,Valdespino,March,2010,201003,1,20,20,1,Fernandez et al 2015,,12.2,29.4,365,7.6,537,0,41.42
9535,BD.4891,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.39,Valdespino,November,2010,201011,1,20,20,1,Fernandez et al 2015,,12.2,29.4,365,7.7,360,0,41.42
9536,BD.4884,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.39,Valdespino,April,2010,201004,1,20,18,0.9,Fernandez et al 2015,,12.2,29.4,365,11.8,406,2,41.42
9537,BD.4890,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.39,Valdespino,October,2010,201010,1,20,19,0.95,Fernandez et al 2015,,12.2,29.4,365,12.9,465,1,41.42
9538,BD.4885,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.39,Valdespino,May,2010,201005,1,20,19,0.95,Fernandez et al 2015,,12.2,29.4,365,14.1,361,1,41.42
9539,BD.4889,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.39,Valdespino,September,2010,201009,1,20,17,0.85,Fernandez et al 2015,,12.2,29.4,365,18.7,296,3,41.42
9540,BD.4886,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.39,Valdespino,June,2010,201006,1,20,16,0.8,Fernandez et al 2015,,12.2,29.4,365,18.7,533,4,41.42
9541,BD.4888,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.39,Valdespino,August,2010,201008,1,20,16,0.8,Fernandez et al 2015,,12.2,29.4,365,22.6,52,4,41.42
9542,BD.4887,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.39,Valdespino,July,2010,201007,1,20,17,0.85,Fernandez et al 2015,,12.2,29.4,365,23.3,110,3,41.42
9543,BD.4880,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.34,Nueva de Bardales,December,2010,201012,1,20,19,0.95,Fernandez et al 2015,,12.3,29.4,363,4,994,1,41.42
9544,BD.4881,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.34,Nueva de Bardales,January,2011,201101,1,20,20,1,Fernandez et al 2015,,12.3,29.4,363,4.4,475,0,41.42
9545,BD.4870,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.34,Nueva de Bardales,February,2010,201002,1,20,20,1,Fernandez et al 2015,,12.3,29.4,363,5.1,593,0,41.42
9546,BD.4871,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.34,Nueva de Bardales,March,2010,201003,1,20,18,0.9,Fernandez et al 2015,,12.3,29.4,363,7.6,537,2,41.42
9547,BD.4879,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.34,Nueva de Bardales,November,2010,201011,1,20,20,1,Fernandez et al 2015,,12.3,29.4,363,7.7,360,0,41.42
9548,BD.4872,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.34,Nueva de Bardales,April,2010,201004,1,20,20,1,Fernandez et al 2015,,12.3,29.4,363,11.8,406,0,41.42
9549,BD.4878,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.34,Nueva de Bardales,October,2010,201010,1,20,15,0.75,Fernandez et al 2015,,12.3,29.4,363,12.9,465,5,41.42
9550,BD.4873,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.34,Nueva de Bardales,May,2010,201005,1,20,18,0.9,Fernandez et al 2015,,12.3,29.4,363,14.1,361,2,41.42
9551,BD.4874,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.34,Nueva de Bardales,June,2010,201006,1,20,20,1,Fernandez et al 2015,,12.3,29.4,363,18.7,533,0,41.42
9552,BD.4877,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.34,Nueva de Bardales,September,2010,201009,1,20,11,0.55,Fernandez et al 2015,,12.3,29.4,363,18.7,296,9,41.42
9553,BD.4876,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.34,Nueva de Bardales,August,2010,201008,1,20,8,0.4,Fernandez et al 2015,,12.3,29.4,363,22.6,52,12,41.42
9554,BD.4875,BD,JC,Alytes obstetricans,Alytidae,Anura,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41.42,-5.34,Nueva de Bardales,July,2010,201007,1,20,14,0.7,Fernandez et al 2015,,12.3,29.4,363,23.3,110,6,41.42
9607,AM.6089,AM,NA,Acrocephalus schoenobaenus,Sylviidae,Passeriformes,Aves,Chordata,Animalia,,Terrestrial,None,yes,Endothermic,Haemoproteus,RW1,Protozoa,,,indirect,endoparasite,41.4,-5.25,"Castronuno, Spain","June, August, September",2006,200606,3,39,17,0.435897,Fernández et al 2010,,12.4,29.4,362,21.7,273.3333333,22,41.4
9608,AM.4224,AM,NA,Acrocephalus schoenobaenus,Sylviidae,Passeriformes,Aves,Chordata,Animalia,,Terrestrial,None,yes,Endothermic,Haemoproteus,MW1,Protozoa,,,indirect,endoparasite,41.4,-5.25,"Castronuno, Spain","June, August, September",2006,200606,3,39,1,0.025641,Fernández et al 2010,,12.4,29.4,362,21.7,273.3333333,38,41.4
9609,BD.2857,BD,NH,Arthroleptis spp.,Arthroleptidae,Anura,Amphibia,Chordata,Animalia,Adult,Terrestrial,None,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,6.22,-5.02,Lamto,April,2009,200904,1,4,0,0,Penner et al 2013,,26.8,13,1200,28.2,1382,4,6.22
9610,BD.3005,BD,NH,Phrynobatrachus plicatus,Phrynobatrachidae,Anura,Amphibia,Chordata,Animalia,Adult,Terrestrial,None,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,6.22,-5.02,Lamto,April,2009,200904,1,4,0,0,Penner et al 2013,,26.8,13,1200,28.2,1382,4,6.22
9611,HB.25,HB,NA,Apis mellifera,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Adult,Terrestrial,None,no,Ectothermic,Varroa destructor virus,,Virus,PCR,,direct,endoparasite,54.1,-4.6,Z,July,2011,201107,1,9,0,0,McMahon et al 2016,,8.4,17.2,939,13.7,1165,9,54.1
9612,HB.50,HB,NA,Apis mellifera,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Adult,Terrestrial,None,no,Ectothermic,Deformed Wing Virus,,Virus,PCR,,indirect,endoparasite,54.1,-4.6,Z,July,2011,201107,1,9,0,0,McMahon et al 2016,,8.4,17.2,939,13.7,1165,9,54.1
9613,AM.869,AM,NA,Cyanistes caeruleus,Paridae,Passeriformes,Aves,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Plasmodium,BLUTI10,Protozoa,,,indirect,endoparasite,39.85653333,-4.583333333,"San Pablo de los Montes, Spain",April - June,2011,201104,3,280,1,0.003571,Ferrer et al 2012,,15.1,31.5,371,17.96666667,368.6666667,279,39.85653333
9614,AM.6516,AM,NA,Cyanistes caeruleus,Paridae,Passeriformes,Aves,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Plasmodium,SGS1,Protozoa,,,indirect,endoparasite,39.85653333,-4.583333333,"San Pablo de los Montes, Spain",April - June,2011,201104,3,280,116,0.414286,Ferrer et al 2012,,15.1,31.5,371,17.96666667,368.6666667,164,39.85653333
9615,AM.3357,AM,NA,Cyanistes caeruleus,Paridae,Passeriformes,Aves,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Plasmodium,GRW11,Protozoa,,,indirect,endoparasite,39.85653333,-4.583333333,"San Pablo de los Montes, Spain",April - June,2011,201104,3,280,11,0.039286,Ferrer et al 2012,,15.1,31.5,371,17.96666667,368.6666667,269,39.85653333
9616,AM.2275,AM,NA,Cyanistes caeruleus,Paridae,Passeriformes,Aves,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Plasmodium,DELURB4,Protozoa,,,indirect,endoparasite,39.85653333,-4.583333333,"San Pablo de los Montes, Spain",April - June,2008,200804,3,280,6,0.021429,Ferrer et al 2012,,15.1,31.5,371,16.86666667,621.6666667,274,39.85653333
9617,AM.1775,AM,NA,Cyanistes caeruleus,Paridae,Passeriformes,Aves,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Plasmodium,COLL1,Protozoa,,,indirect,endoparasite,39.85653333,-4.583333333,"San Pablo de los Montes, Spain",April - June,2011,201104,3,280,2,0.007143,Ferrer et al 2012,,15.1,31.5,371,17.96666667,368.6666667,278,39.85653333
9618,AM.868,AM,NA,Cyanistes caeruleus,Paridae,Passeriformes,Aves,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Plasmodium,BLUTI10,Protozoa,,,indirect,endoparasite,39.37795,-4.505516667,"Cabaneros, Spain",April - June,2008,200804,3,111,1,0.009009,Ferrer et al 2012,,13.4,32.6,475,17.3,621,110,39.37795
9619,AM.6515,AM,NA,Cyanistes caeruleus,Paridae,Passeriformes,Aves,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Plasmodium,SGS1,Protozoa,,,indirect,endoparasite,39.37795,-4.505516667,"Cabaneros, Spain",April - June,2008,200804,3,111,13,0.117117,Ferrer et al 2012,,13.4,32.6,475,17.3,621,98,39.37795
9620,AM.3356,AM,NA,Cyanistes caeruleus,Paridae,Passeriformes,Aves,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Plasmodium,GRW11,Protozoa,,,indirect,endoparasite,39.37795,-4.505516667,"Cabaneros, Spain",April - June,2008,200804,3,111,3,0.027027,Ferrer et al 2012,,13.4,32.6,475,17.3,621,108,39.37795
9621,AM.1774,AM,NA,Cyanistes caeruleus,Paridae,Passeriformes,Aves,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Plasmodium,COLL1,Protozoa,,,indirect,endoparasite,39.37795,-4.505516667,"Cabaneros, Spain",April - June,2008,200804,3,111,1,0.009009,Ferrer et al 2012,,13.4,32.6,475,17.3,621,110,39.37795
9622,HB.23,HB,NA,Apis mellifera,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Adult,Terrestrial,None,no,Ectothermic,Varroa destructor virus,,Virus,PCR,,direct,endoparasite,50.4,-4.4,X,June,2011,201106,1,9,4,0.44,McMahon et al 2016,,10.2,16.9,1027,13.8,1025,5,50.4
9623,HB.48,HB,NA,Apis mellifera,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Adult,Terrestrial,None,no,Ectothermic,Deformed Wing Virus,,Virus,PCR,,indirect,endoparasite,50.4,-4.4,X,June,2011,201106,1,9,3,0.33,McMahon et al 2016,,10.2,16.9,1027,13.8,1025,6,50.4
9624,HB.9,HB,NA,Apis mellifera,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Adult,Terrestrial,None,no,Ectothermic,Varroa destructor virus,,Virus,PCR,,direct,endoparasite,51.1,-4.2,J,June,2011,201106,1,8,3,0.38,McMahon et al 2016,,11.1,17.5,1010,13.6,1121,5,51.1
9625,HB.34,HB,NA,Apis mellifera,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Adult,Terrestrial,None,no,Ectothermic,Deformed Wing Virus,,Virus,PCR,,indirect,endoparasite,51.1,-4.2,J,June,2011,201106,1,8,1,0.13,McMahon et al 2016,,11.1,17.5,1010,13.6,1121,7,51.1
9626,MM.3350,MM,OS,Phoca vitulina,Phocidae,Carnivora,Mammalia,Chordata,Animalia,,Aquatic,Marine,no,Endothermic,Bordetella bronchiseptica,,Bacteria,,,direct,endoparasite,56.49,-4.2,Scottish coast,September - November,1988,198809,3,14,14,1,Munro et al. 1992,"Munro, R., H. Ross, C. Cornwell, and J. Gilmour. 1992. Disease Conditions Affecting Common Seals (Phoca-Vitulina) around the Scottish Mainland, September-November 1988. Science of the Total Environment 115:67-82.",6.7,20.2,1450,7,1812,0,56.49
9627,MM.3351,MM,OS,Phoca vitulina,Phocidae,Carnivora,Mammalia,Chordata,Animalia,,Aquatic,Marine,no,Endothermic,Cetacean Morbillivirus,,Virus,,,direct,endoparasite,56.49,-4.2,Scottish coast,September - November,1989,198909,3,21,7,0.333333,Munro et al. 1992,"Munro, R., H. Ross, C. Cornwell, and J. Gilmour. 1992. Disease Conditions Affecting Common Seals (Phoca-Vitulina) around the Scottish Mainland, September-November 1988. Science of the Total Environment 115:67-82.",6.7,20.2,1450,7.433333333,1314,14,56.49
9628,AM.4915,AM,NA,Cyanistes caeruleus,Paridae,Passeriformes,Aves,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Haemoproteus,PARUS1,Protozoa,,,indirect,endoparasite,40.88333333,-4.166666667,"San Ildefonso, Spain",May - June,2005,200505,2,40,40,1,Szöllosi et al 2011,,11.6,28.4,450,16.7,187,0,40.88333333
9629,MM.4839,MM,JC,Phoca vitulina,Phocidae,Carnivora,Mammalia,Chordata,Animalia,,Aquatic,Marine,no,Endothermic,Phocine Distemper Virus,,Virus,,,direct,endoparasite,57.54,-4.14,"Moray Firth, Scotland",August - October,1988,198808,3,136,69,0.507353,Thompson et al. 1992,"Thompson, P. M., H. J. C. Cornwell, H. M. Ross, and D. Miller. 1992. Serologic Study of Phocine Distemper in a Population of Harbor Seals in Scotland. Journal of Wildlife Diseases 28:21-27.",8,19.9,701,10.56666667,1035.666667,67,57.54
9630,HB.16,HB,NA,Apis mellifera,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Adult,Terrestrial,None,no,Ectothermic,Varroa destructor virus,,Virus,PCR,,direct,endoparasite,52.2,-4.1,Q,June,2011,201106,1,9,2,0.22,McMahon et al 2016,,9.2,16.7,1204,12.7,1037,7,52.2
9631,HB.41,HB,NA,Apis mellifera,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,Adult,Terrestrial,None,no,Ectothermic,Deformed Wing Virus,,Virus,PCR,,indirect,endoparasite,52.2,-4.1,Q,June,2011,201106,1,9,2,0.22,McMahon et al 2016,,9.2,16.7,1204,12.7,1037,7,52.2
9632,MM.1622,MM,SS,Vulpes vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Sarcoptes scabiei,,Arthropod,,,direct,ectoparasite,43.35,-4.06,"Ebro Valley, Spain",June - July,1993,199306,2,728,23,0.031593,Gortazar et al. 1998b,"Gortazar, C., R. Villafuerte, J. C. Blanco, and D. Fernandez-De-Luco. 1998b. Enzootic sarcoptic mange in red foxes in Spain. Zeitschrift Fur Jagdwissenschaft 44:251-256.",14.2,17,944,16.7,595,705,43.35
9633,MM.5017,MM,JC,Cervus elaphus,Cervidae,Artiodactyla,Mammalia,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Elaphostrongylus cervi,,Helminth,,,indirect,endoparasite,39.46,-3.95,"Sistema Iberico, Montes de Toledo, Sierra Morena, Spain",December - February,1999 - 2000,199912,3,865,548,0.633526,Vicente and Gortazar 2001,"Vicente, J. and C. Gortazar (2001). High prevalence of large spiny-tailed protostrongylid larvae in Iberian red deer. Veterinary Parasitology 96(2): 165-170.",12.8,32.6,477,6.433333333,156.3333333,317,39.46
9634,MM.5022,MM,JC,Sus scrofa,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Suid Alphaherpesvirus 1,,Virus,,,direct,endoparasite,39.46,-3.95,"Montes de Toledo, southcentral Spain",December - February,1999 - 2000,199912,3,33,17,0.515152,Vicente et al 2002,"Vicente, J., L. Leon-Vizcaino, et al. (2002). Antibodies to Selected Viral and Bacterial Pathogens in European Wild Boars from Southcentral Spain. Journal of Wildlife Diseases 38(3): 649-652.",12.8,32.6,477,6.433333333,156.3333333,16,39.46
9635,MM.5021,MM,JC,Sus scrofa,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Ungulate Protoparvovirus 1,,Virus,,,direct,endoparasite,39.46,-3.95,southcentral Spain- Montes de Toledo and Sierra Morena,December - February,1999 - 2000,199912,3,78,8,0.102564,Vicente et al 2002,"Vicente, J., L. Leon-Vizcaino, et al. (2002). Antibodies to Selected Viral and Bacterial Pathogens in European Wild Boars from Southcentral Spain. Journal of Wildlife Diseases 38(3): 649-652.",12.8,32.6,477,6.433333333,156.3333333,70,39.46
9636,MM.5020,MM,JC,Sus scrofa,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Leptospira interrogans,,Bacteria,,,direct,endoparasite,39.46,-3.95,southcentral Spain- Montes de Toledo and Sierra Morena,December - February,1999 - 2000,199912,3,78,9,0.115385,Vicente et al 2002,"Vicente, J., L. Leon-Vizcaino, et al. (2002). Antibodies to Selected Viral and Bacterial Pathogens in European Wild Boars from Southcentral Spain. Journal of Wildlife Diseases 38(3): 649-652.",12.8,32.6,477,6.433333333,156.3333333,69,39.46
9637,MM.5019,MM,JC,Sus scrofa,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Influenzavirus A,,Virus,,,direct,endoparasite,39.46,-3.95,southcentral Spain- Montes de Toledo and Sierra Morena,December - February,1999 - 2000,199912,3,78,3,0.038462,Vicente et al 2002,"Vicente, J., L. Leon-Vizcaino, et al. (2002). Antibodies to Selected Viral and Bacterial Pathogens in European Wild Boars from Southcentral Spain. Journal of Wildlife Diseases 38(3): 649-652.",12.8,32.6,477,6.433333333,156.3333333,75,39.46
9638,MM.5018,MM,JC,Sus scrofa,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Erysipelothrix rhusiopathiae,,Bacteria,,,indirect,endoparasite,39.46,-3.95,southcentral Spain- Montes de Toledo and Sierra Morena,December - February,1999 - 2000,199912,3,78,4,0.051282,Vicente et al 2002,"Vicente, J., L. Leon-Vizcaino, et al. (2002). Antibodies to Selected Viral and Bacterial Pathogens in European Wild Boars from Southcentral Spain. Journal of Wildlife Diseases 38(3): 649-652.",12.8,32.6,477,6.433333333,156.3333333,74,39.46
9639,DS.195,DS,SS,Salmo trutta,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,,Aquatic,Both,yes,Ectothermic,Caligus elongatus ,,Arthropod,Histopathology,,direct,ectoparasite,56.114,-3.856,"Upper Fourth Estuary, Scotland, UK",May - August,2006,200605,4,32,0,0,Urquhart et al 2010,"Katy Urquhart, Campbell C. Pert, Rob J. Fryer, Paul Cook, Sarah Weir, Rachel Kilburn, Una McCarthy, Judy Simons, Sonia J. McBeath, Iveta Matejusova, Ian R. Bricknell; A survey of pathogens and metazoan parasites on wild sea trout (Salmo trutta) in Scottish waters, ICES Journal of Marine Science, Volume 67, Issue 3, 1 April 2010, Pages 444–453, https://doi.org/10.1093/icesjms/fsp271",8.5,19.3,958,13.325,774.75,32,56.114
